program,site,year,month,replicate,replicatetype,sppname,commonname,trophicgroup,counts
TCRMP,College Shoal East,2015,11,6,transect,Stegastes partitus,bicolor damselfish,herb,11
TCRMP,College Shoal East,2015,11,6,transect,Melichthys niger,black durgon,plank,3
TCRMP,College Shoal East,2015,11,6,transect,Myripristis jacobus,blackbar soldierfish,plank,1
TCRMP,College Shoal East,2015,11,6,transect,Chromis cyanea,blue chromis,plank,7
TCRMP,College Shoal East,2015,11,6,transect,Caranx crysos,blue runner,inv,10
TCRMP,College Shoal East,2015,11,6,transect,Acanthurus coeruleus,blue tang,herb,3
TCRMP,College Shoal East,2015,11,6,transect,Thalassoma bifasciatum,bluehead wrasse,plank,24
TCRMP,College Shoal East,2015,11,6,transect,Haemulon vittatum,boga,plank,45
TCRMP,College Shoal East,2015,11,6,transect,Clepticus parrae,creole wrasse,plank,110
TCRMP,College Shoal East,2015,11,6,transect,Paranthias furcifer,creolefish,plank,10
TCRMP,College Shoal East,2015,11,6,transect,Chaetodon capistratus,foureye butterflyfish,inv,3
TCRMP,College Shoal East,2015,11,6,transect,Serranus tigrinus,harlequin bass,inv,1
TCRMP,College Shoal East,2015,11,6,transect,Lachnolaimus maximus,hogfish,inv,1
TCRMP,College Shoal East,2015,11,6,transect,Acanthurus bahianus,ocean surgeonfish,herb,17
TCRMP,College Shoal East,2015,11,6,transect,Canthidermis sufflamen,ocean triggerfish,plank,26
TCRMP,College Shoal East,2015,11,6,transect,Scarus vetula,queen parrotfish,herb,2
TCRMP,College Shoal East,2015,11,6,transect,Sparisoma aurofrenatum,redband parrotfish,herb,6
TCRMP,College Shoal East,2015,11,6,transect,Amblycirrhitus pinos,redspotted hawkfish,inv,1
TCRMP,College Shoal East,2015,11,6,transect,Holacanthus tricolor,rock beauty,inv,1
TCRMP,College Shoal East,2015,11,6,transect,Canthigaster rostrata,sharpnose puffer,inv,1
TCRMP,College Shoal East,2015,11,6,transect,Bodianus rufus,Spanish hogfish,inv,2
TCRMP,College Shoal East,2015,11,6,transect,Holocentrus adscensionis,squirrelfish,inv,1
TCRMP,College Shoal East,2015,11,6,transect,Sparisoma viride,stoplight parrotfish,herb,6
TCRMP,College Shoal East,2015,11,6,transect,Scarus iseri,striped parrotfish,herb,20
TCRMP,College Shoal East,2015,11,6,transect,Cantherhines macrocerus,whitespotted filefish,inv,1
TCRMP,College Shoal East,2015,11,6,transect,Mulloidichthys martinicus,yellow goatfish,inv,4
TCRMP,College Shoal East,2015,11,6,transect,Halichoeres garnoti,yellowhead wrasse,inv,7
TCRMP,College Shoal East,2015,11,6,transect,Ocyurus chrysurus,yellowtail snapper,pisc,3
TCRMP,College Shoal East,2015,9,7,transect,Chaetodon striatus,banded butterflyfish,inv,2
TCRMP,College Shoal East,2015,9,7,transect,Caranx ruber,bar jack,inv,100
TCRMP,College Shoal East,2015,9,7,transect,Melichthys niger,black durgon,plank,4
TCRMP,College Shoal East,2015,9,7,transect,Caranx lugubris,black jack,pisc,1
TCRMP,College Shoal East,2015,9,7,transect,Chromis cyanea,blue chromis,plank,16
TCRMP,College Shoal East,2015,9,7,transect,Thalassoma bifasciatum,bluehead wrasse,plank,44
TCRMP,College Shoal East,2015,9,7,transect,Clepticus parrae,creole wrasse,plank,41
TCRMP,College Shoal East,2015,9,7,transect,Paranthias furcifer,creolefish,plank,2
TCRMP,College Shoal East,2015,9,7,transect,Acanthurus chirurgus,doctorfish,herb,1
TCRMP,College Shoal East,2015,9,7,transect,Gramma loreto,fairy basslet,inv,3
TCRMP,College Shoal East,2015,9,7,transect,Chaetodon capistratus,foureye butterflyfish,inv,2
TCRMP,College Shoal East,2015,9,7,transect,Caranx latus,horse-eye jack,pisc,1
TCRMP,College Shoal East,2015,9,7,transect,Holocentrus rufus,longspine squirrelfish,inv,1
TCRMP,College Shoal East,2015,9,7,transect,Canthidermis sufflamen,ocean triggerfish,plank,40
TCRMP,College Shoal East,2015,9,7,transect,Scarus taeniopterus,princess parrotfish,herb,9
TCRMP,College Shoal East,2015,9,7,transect,Scarus taeniopterus,princess parrotfish,herb,25
TCRMP,College Shoal East,2015,9,7,transect,Scarus vetula,queen parrotfish,herb,2
TCRMP,College Shoal East,2015,9,7,transect,Sparisoma aurofrenatum,redband parrotfish,herb,1
TCRMP,College Shoal East,2015,9,7,transect,Lutjanus apodus,schoolmaster,inv,1
TCRMP,College Shoal East,2015,9,7,transect,Chaetodipterus faber,Atlantic spadefish,inv,1
TCRMP,College Shoal East,2015,9,7,transect,Bodianus rufus,Spanish hogfish,inv,1
TCRMP,College Shoal East,2015,9,7,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,College Shoal East,2015,9,7,transect,Sparisoma viride,stoplight parrotfish,herb,4
TCRMP,College Shoal East,2015,9,7,transect,Halichoeres garnoti,yellowhead wrasse,inv,8
TCRMP,College Shoal East,2015,9,7,transect,Ocyurus chrysurus,yellowtail snapper,pisc,4
TCRMP,College Shoal East,2015,9,8,transect,Chaetodon striatus,banded butterflyfish,inv,2
TCRMP,College Shoal East,2015,9,8,transect,Caranx ruber,bar jack,inv,1
TCRMP,College Shoal East,2015,9,8,transect,Stegastes partitus,bicolor damselfish,herb,3
TCRMP,College Shoal East,2015,9,8,transect,Myripristis jacobus,blackbar soldierfish,plank,1
TCRMP,College Shoal East,2015,9,8,transect,Chromis cyanea,blue chromis,plank,10
TCRMP,College Shoal East,2015,9,8,transect,Chromis cyanea,blue chromis,plank,10
TCRMP,College Shoal East,2015,9,8,transect,Acanthurus coeruleus,blue tang,herb,1
TCRMP,College Shoal East,2015,9,8,transect,Thalassoma bifasciatum,bluehead wrasse,plank,1
TCRMP,College Shoal East,2015,9,8,transect,Chromis multilineata,brown chromis,plank,19
TCRMP,College Shoal East,2015,9,8,transect,Serranus tortugarum,chalk bass,plank,1
TCRMP,College Shoal East,2015,9,8,transect,Acanthurus chirurgus,doctorfish,herb,4
TCRMP,College Shoal East,2015,9,8,transect,Acanthurus chirurgus,doctorfish,herb,2
TCRMP,College Shoal East,2015,9,8,transect,Gramma loreto,fairy basslet,inv,8
TCRMP,College Shoal East,2015,9,8,transect,Chaetodon capistratus,foureye butterflyfish,inv,1
TCRMP,College Shoal East,2015,9,8,transect,Pterois volitans,lionfish,pisc,2
TCRMP,College Shoal East,2015,9,8,transect,Holocentrus rufus,longspine squirrelfish,inv,2
TCRMP,College Shoal East,2015,9,8,transect,Canthidermis sufflamen,ocean triggerfish,plank,8
TCRMP,College Shoal East,2015,9,8,transect,Scarus taeniopterus,princess parrotfish,herb,8
TCRMP,College Shoal East,2015,9,8,transect,Scarus taeniopterus,princess parrotfish,herb,18
TCRMP,College Shoal East,2015,9,8,transect,Sparisoma aurofrenatum,redband parrotfish,herb,2
TCRMP,College Shoal East,2015,9,8,transect,Calamus calamus,saucereye porgy,inv,8
TCRMP,College Shoal East,2015,9,8,transect,Lutjanus apodus,schoolmaster,inv,1
TCRMP,College Shoal East,2015,9,8,transect,Bodianus rufus,Spanish hogfish,inv,1
TCRMP,College Shoal East,2015,9,8,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,College Shoal East,2015,9,8,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,College Shoal East,2015,9,8,transect,Halichoeres garnoti,yellowhead wrasse,inv,2
TCRMP,College Shoal East,2015,9,8,transect,Ocyurus chrysurus,yellowtail snapper,pisc,6
TCRMP,College Shoal East,2015,9,9,transect,Caranx ruber,bar jack,inv,1
TCRMP,College Shoal East,2015,9,9,transect,Kyphosus sectatrix,Bermuda chub,herb,1
TCRMP,College Shoal East,2015,9,9,transect,Stegastes partitus,bicolor damselfish,herb,18
TCRMP,College Shoal East,2015,9,9,transect,Melichthys niger,black durgon,plank,1
TCRMP,College Shoal East,2015,9,9,transect,Chromis cyanea,blue chromis,plank,162
TCRMP,College Shoal East,2015,9,9,transect,Acanthurus coeruleus,blue tang,herb,4
TCRMP,College Shoal East,2015,9,9,transect,Thalassoma bifasciatum,bluehead wrasse,plank,39
TCRMP,College Shoal East,2015,9,9,transect,Chromis multilineata,brown chromis,plank,5
TCRMP,College Shoal East,2015,9,9,transect,Clepticus parrae,creole wrasse,plank,40
TCRMP,College Shoal East,2015,9,9,transect,Paranthias furcifer,creolefish,plank,3
TCRMP,College Shoal East,2015,9,9,transect,Acanthurus chirurgus,doctorfish,herb,3
TCRMP,College Shoal East,2015,9,9,transect,Gramma loreto,fairy basslet,inv,3
TCRMP,College Shoal East,2015,9,9,transect,Chaetodon capistratus,foureye butterflyfish,inv,5
TCRMP,College Shoal East,2015,9,9,transect,Caranx latus,horse-eye jack,pisc,1
TCRMP,College Shoal East,2015,9,9,transect,Pterois volitans,lionfish,pisc,1
TCRMP,College Shoal East,2015,9,9,transect,Holocentrus rufus,longspine squirrelfish,inv,2
TCRMP,College Shoal East,2015,9,9,transect,Canthidermis sufflamen,ocean triggerfish,plank,2
TCRMP,College Shoal East,2015,9,9,transect,Scarus taeniopterus,princess parrotfish,herb,19
TCRMP,College Shoal East,2015,9,9,transect,Scarus vetula,queen parrotfish,herb,1
TCRMP,College Shoal East,2015,9,9,transect,Sparisoma aurofrenatum,redband parrotfish,herb,2
TCRMP,College Shoal East,2015,9,9,transect,Lutjanus apodus,schoolmaster,inv,1
TCRMP,College Shoal East,2015,9,9,transect,Canthigaster rostrata,sharpnose puffer,inv,5
TCRMP,College Shoal East,2015,9,9,transect,Lactophrys triqueter,smooth trunkfish,inv,1
TCRMP,College Shoal East,2015,9,9,transect,Bodianus rufus,Spanish hogfish,inv,1
TCRMP,College Shoal East,2015,9,9,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,College Shoal East,2015,9,9,transect,Mycteroperca tigris,tiger grouper,pisc,2
TCRMP,College Shoal East,2015,9,9,transect,Halichoeres garnoti,yellowhead wrasse,inv,3
TCRMP,College Shoal East,2015,9,9,transect,Hypoplectrus chlorurus,yellowtail hamlet,inv,1
TCRMP,College Shoal East,2015,9,9,transect,Ocyurus chrysurus,yellowtail snapper,pisc,3
TCRMP,College Shoal East,2015,9,10,transect,Caranx ruber,bar jack,inv,1
TCRMP,College Shoal East,2015,9,10,transect,Stegastes leucostictus,beaugregory,herb,1
TCRMP,College Shoal East,2015,9,10,transect,Kyphosus sectatrix,Bermuda chub,herb,1
TCRMP,College Shoal East,2015,9,10,transect,Stegastes partitus,bicolor damselfish,herb,10
TCRMP,College Shoal East,2015,9,10,transect,Chromis cyanea,blue chromis,plank,22
TCRMP,College Shoal East,2015,9,10,transect,Thalassoma bifasciatum,bluehead wrasse,plank,12
TCRMP,College Shoal East,2015,9,10,transect,Hypoplectrus unicolor,butter hamlet,inv,1
TCRMP,College Shoal East,2015,9,10,transect,Scomberomorus regalis,cero,pisc,3
TCRMP,College Shoal East,2015,9,10,transect,Acanthurus chirurgus,doctorfish,herb,3
TCRMP,College Shoal East,2015,9,10,transect,Chaetodon capistratus,foureye butterflyfish,inv,2
TCRMP,College Shoal East,2015,9,10,transect,Cephalopholis cruentata,graysby,pisc,1
TCRMP,College Shoal East,2015,9,10,transect,Pterois volitans,lionfish,pisc,1
TCRMP,College Shoal East,2015,9,10,transect,Holocentrus rufus,longspine squirrelfish,inv,1
TCRMP,College Shoal East,2015,9,10,transect,Epinephelus striatus,Nassau grouper,pisc,1
TCRMP,College Shoal East,2015,9,10,transect,Canthidermis sufflamen,ocean triggerfish,plank,27
TCRMP,College Shoal East,2015,9,10,transect,Scarus taeniopterus,princess parrotfish,herb,15
TCRMP,College Shoal East,2015,9,10,transect,Sparisoma aurofrenatum,redband parrotfish,herb,5
TCRMP,College Shoal East,2015,9,10,transect,Chaetodon sedentarius,reef butterflyfish,inv,1
TCRMP,College Shoal East,2015,9,10,transect,Lutjanus apodus,schoolmaster,inv,3
TCRMP,College Shoal East,2015,9,10,transect,Chaetodipterus faber,Atlantic spadefish,inv,3
TCRMP,College Shoal East,2015,9,10,transect,Bodianus rufus,Spanish hogfish,inv,1
TCRMP,College Shoal East,2015,9,10,transect,Sparisoma viride,stoplight parrotfish,herb,4
TCRMP,College Shoal East,2015,9,10,transect,Hypoplectrus chlorurus,yellowtail hamlet,inv,1
TCRMP,Eagle Ray,2015,10,1,transect,Stegastes leucostictus,beaugregory,herb,1
TCRMP,Eagle Ray,2015,10,1,transect,Stegastes partitus,bicolor damselfish,herb,70
TCRMP,Eagle Ray,2015,10,1,transect,Hypoplectrus nigricans,black hamlet,inv,1
TCRMP,Eagle Ray,2015,10,1,transect,Myripristis jacobus,blackbar soldierfish,plank,28
TCRMP,Eagle Ray,2015,10,1,transect,Chromis cyanea,blue chromis,plank,20
TCRMP,Eagle Ray,2015,10,1,transect,Acanthurus coeruleus,blue tang,herb,4
TCRMP,Eagle Ray,2015,10,1,transect,Thalassoma bifasciatum,bluehead wrasse,plank,75
TCRMP,Eagle Ray,2015,10,1,transect,Chromis multilineata,brown chromis,plank,40
TCRMP,Eagle Ray,2015,10,1,transect,Hypoplectrus unicolor,butter hamlet,inv,1
TCRMP,Eagle Ray,2015,10,1,transect,Chaetodon capistratus,foureye butterflyfish,inv,4
TCRMP,Eagle Ray,2015,10,1,transect,Haemulon flavolineatum,French grunt,inv,3
TCRMP,Eagle Ray,2015,10,1,transect,Cephalopholis cruentata,graysby,pisc,5
TCRMP,Eagle Ray,2015,10,1,transect,Serranus tigrinus,harlequin bass,inv,1
TCRMP,Eagle Ray,2015,10,1,transect,Stegastes diencaeus,longfin damselfish,herb,10
TCRMP,Eagle Ray,2015,10,1,transect,Holocentrus rufus,longspine squirrelfish,inv,1
TCRMP,Eagle Ray,2015,10,1,transect,Acanthurus bahianus,ocean surgeonfish,herb,9
TCRMP,Eagle Ray,2015,10,1,transect,Scarus taeniopterus,princess parrotfish,herb,7
TCRMP,Eagle Ray,2015,10,1,transect,Sparisoma aurofrenatum,redband parrotfish,herb,3
TCRMP,Eagle Ray,2015,10,1,transect,Sparisoma chrysopterum,redtail parrotfish,herb,1
TCRMP,Eagle Ray,2015,10,1,transect,Canthigaster rostrata,sharpnose puffer,inv,2
TCRMP,Eagle Ray,2015,10,1,transect,Pseudupeneus maculatus,spotted goatfish,inv,3
TCRMP,Eagle Ray,2015,10,1,transect,Sparisoma viride,stoplight parrotfish,herb,2
TCRMP,Eagle Ray,2015,10,1,transect,Haemulon album,white margate,inv,1
TCRMP,Eagle Ray,2015,10,1,transect,Opistognathus aurifrons,yellowhead jawfish,plank,2
TCRMP,Eagle Ray,2015,10,1,transect,Halichoeres garnoti,yellowhead wrasse,inv,10
TCRMP,Eagle Ray,2015,10,1,transect,Microspathodon chrysurus,yellowtail damselfish,herb,2
TCRMP,Eagle Ray,2015,10,2,transect,Chaetodon striatus,banded butterflyfish,inv,1
TCRMP,Eagle Ray,2015,10,2,transect,Stegastes leucostictus,beaugregory,herb,2
TCRMP,Eagle Ray,2015,10,2,transect,Stegastes partitus,bicolor damselfish,herb,110
TCRMP,Eagle Ray,2015,10,2,transect,Myripristis jacobus,blackbar soldierfish,plank,1
TCRMP,Eagle Ray,2015,10,2,transect,Chromis cyanea,blue chromis,plank,30
TCRMP,Eagle Ray,2015,10,2,transect,Thalassoma bifasciatum,bluehead wrasse,plank,70
TCRMP,Eagle Ray,2015,10,2,transect,Chromis multilineata,brown chromis,plank,20
TCRMP,Eagle Ray,2015,10,2,transect,Cephalopholis fulva,coney,pisc,3
TCRMP,Eagle Ray,2015,10,2,transect,Haemulon flavolineatum,French grunt,inv,1
TCRMP,Eagle Ray,2015,10,2,transect,Serranus tigrinus,harlequin bass,inv,1
TCRMP,Eagle Ray,2015,10,2,transect,Stegastes diencaeus,longfin damselfish,herb,7
TCRMP,Eagle Ray,2015,10,2,transect,Holocentrus rufus,longspine squirrelfish,inv,2
TCRMP,Eagle Ray,2015,10,2,transect,Acanthurus bahianus,ocean surgeonfish,herb,11
TCRMP,Eagle Ray,2015,10,2,transect,Scarus taeniopterus,princess parrotfish,herb,12
TCRMP,Eagle Ray,2015,10,2,transect,Sparisoma aurofrenatum,redband parrotfish,herb,11
TCRMP,Eagle Ray,2015,10,2,transect,Malacanthus plumieri,sand tilefish,inv,1
TCRMP,Eagle Ray,2015,10,2,transect,Sparisoma viride,stoplight parrotfish,herb,2
TCRMP,Eagle Ray,2015,10,2,transect,Halichoeres garnoti,yellowhead wrasse,inv,4
TCRMP,Eagle Ray,2015,10,3,transect,Stegastes leucostictus,beaugregory,herb,4
TCRMP,Eagle Ray,2015,10,3,transect,Stegastes partitus,bicolor damselfish,herb,100
TCRMP,Eagle Ray,2015,10,3,transect,Myripristis jacobus,blackbar soldierfish,plank,2
TCRMP,Eagle Ray,2015,10,3,transect,Chromis cyanea,blue chromis,plank,200
TCRMP,Eagle Ray,2015,10,3,transect,Acanthurus coeruleus,blue tang,herb,1
TCRMP,Eagle Ray,2015,10,3,transect,Thalassoma bifasciatum,bluehead wrasse,plank,23
TCRMP,Eagle Ray,2015,10,3,transect,Chromis multilineata,brown chromis,plank,30
TCRMP,Eagle Ray,2015,10,3,transect,Sphoeroides testudineus,checkered puffer,inv,1
TCRMP,Eagle Ray,2015,10,3,transect,Clepticus parrae,creole wrasse,plank,200
TCRMP,Eagle Ray,2015,10,3,transect,Chaetodon capistratus,foureye butterflyfish,inv,2
TCRMP,Eagle Ray,2015,10,3,transect,Haemulon flavolineatum,French grunt,inv,3
TCRMP,Eagle Ray,2015,10,3,transect,Cephalopholis cruentata,graysby,pisc,1
TCRMP,Eagle Ray,2015,10,3,transect,Serranus tigrinus,harlequin bass,inv,1
TCRMP,Eagle Ray,2015,10,3,transect,Stegastes diencaeus,longfin damselfish,herb,15
TCRMP,Eagle Ray,2015,10,3,transect,Acanthurus bahianus,ocean surgeonfish,herb,6
TCRMP,Eagle Ray,2015,10,3,transect,Scarus taeniopterus,princess parrotfish,herb,15
TCRMP,Eagle Ray,2015,10,3,transect,Balistes vetula,queen triggerfish,inv,1
TCRMP,Eagle Ray,2015,10,3,transect,Sparisoma aurofrenatum,redband parrotfish,herb,6
TCRMP,Eagle Ray,2015,10,3,transect,Holacanthus tricolor,rock beauty,inv,2
TCRMP,Eagle Ray,2015,10,3,transect,Lutjanus apodus,schoolmaster,inv,2
TCRMP,Eagle Ray,2015,10,3,transect,Lactophrys triqueter,smooth trunkfish,inv,1
TCRMP,Eagle Ray,2015,10,3,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,Eagle Ray,2015,10,3,transect,Haemulon striatum,striped grunt,inv,1
TCRMP,Eagle Ray,2015,10,3,transect,Aulostomus maculatus,trumpetfish,inv,1
TCRMP,Eagle Ray,2015,10,3,transect,Halichoeres garnoti,yellowhead wrasse,inv,3
TCRMP,Eagle Ray,2015,10,3,transect,Microspathodon chrysurus,yellowtail damselfish,herb,1
TCRMP,Eagle Ray,2015,10,3,transect,Hypoplectrus chlorurus,yellowtail hamlet,inv,1
TCRMP,Eagle Ray,2015,10,4,transect,Caranx ruber,bar jack,inv,2
TCRMP,Eagle Ray,2015,10,4,transect,Hypoplectrus puella,barred hamlet,inv,1
TCRMP,Eagle Ray,2015,10,4,transect,Stegastes leucostictus,beaugregory,herb,2
TCRMP,Eagle Ray,2015,10,4,transect,Stegastes partitus,bicolor damselfish,herb,17
TCRMP,Eagle Ray,2015,10,4,transect,Melichthys niger,black durgon,plank,5
TCRMP,Eagle Ray,2015,10,4,transect,Myripristis jacobus,blackbar soldierfish,plank,12
TCRMP,Eagle Ray,2015,10,4,transect,Chromis cyanea,blue chromis,plank,52
TCRMP,Eagle Ray,2015,10,4,transect,Thalassoma bifasciatum,bluehead wrasse,plank,7
TCRMP,Eagle Ray,2015,10,4,transect,Haemulon vittatum,boga,plank,150
TCRMP,Eagle Ray,2015,10,4,transect,Chromis multilineata,brown chromis,plank,7
TCRMP,Eagle Ray,2015,10,4,transect,Clepticus parrae,creole wrasse,plank,66
TCRMP,Eagle Ray,2015,10,4,transect,Stegastes adustus,dusky damselfish,herb,5
TCRMP,Eagle Ray,2015,10,4,transect,Gramma loreto,fairy basslet,inv,12
TCRMP,Eagle Ray,2015,10,4,transect,Haemulon flavolineatum,French grunt,inv,2
TCRMP,Eagle Ray,2015,10,4,transect,Heteropriacanthus cruentatus,glasseye snapper,inv,1
TCRMP,Eagle Ray,2015,10,4,transect,Cephalopholis cruentata,graysby,pisc,3
TCRMP,Eagle Ray,2015,10,4,transect,Serranus tigrinus,harlequin bass,inv,1
TCRMP,Eagle Ray,2015,10,4,transect,Holocentrus rufus,longspine squirrelfish,inv,1
TCRMP,Eagle Ray,2015,10,4,transect,Acanthurus bahianus,ocean surgeonfish,herb,1
TCRMP,Eagle Ray,2015,10,4,transect,Bothus lunatus,peacock flounder,pisc,1
TCRMP,Eagle Ray,2015,10,4,transect,Scarus taeniopterus,princess parrotfish,herb,1
TCRMP,Eagle Ray,2015,10,4,transect,Sparisoma aurofrenatum,redband parrotfish,herb,3
TCRMP,Eagle Ray,2015,10,4,transect,Abudefduf saxatilis,sergeant major,plank,27
TCRMP,Eagle Ray,2015,10,4,transect,Canthigaster rostrata,sharpnose puffer,inv,7
TCRMP,Eagle Ray,2015,10,4,transect,Haemulon chrysargyreum,smallmouth grunt,inv,2
TCRMP,Eagle Ray,2015,10,4,transect,Holocentrus adscensionis,squirrelfish,inv,1
TCRMP,Eagle Ray,2015,10,4,transect,Sparisoma viride,stoplight parrotfish,herb,1
TCRMP,Eagle Ray,2015,10,4,transect,Scarus iseri,striped parrotfish,herb,8
TCRMP,Eagle Ray,2015,10,4,transect,Halichoeres garnoti,yellowhead wrasse,inv,6
TCRMP,Eagle Ray,2015,10,4,transect,Hypoplectrus chlorurus,yellowtail hamlet,inv,1
TCRMP,Eagle Ray,2015,10,4,transect,Ocyurus chrysurus,yellowtail snapper,pisc,1
TCRMP,Eagle Ray,2015,10,5,transect,Caranx ruber,bar jack,inv,3
TCRMP,Eagle Ray,2015,10,5,transect,Stegastes partitus,bicolor damselfish,herb,40
TCRMP,Eagle Ray,2015,10,5,transect,Melichthys niger,black durgon,plank,1
TCRMP,Eagle Ray,2015,10,5,transect,Myripristis jacobus,blackbar soldierfish,plank,21
TCRMP,Eagle Ray,2015,10,5,transect,Chromis cyanea,blue chromis,plank,24
TCRMP,Eagle Ray,2015,10,5,transect,Acanthurus coeruleus,blue tang,herb,5
TCRMP,Eagle Ray,2015,10,5,transect,Thalassoma bifasciatum,bluehead wrasse,plank,42
TCRMP,Eagle Ray,2015,10,5,transect,Haemulon sciurus,bluestriped grunt,inv,1
TCRMP,Eagle Ray,2015,10,5,transect,Chromis multilineata,brown chromis,plank,29
TCRMP,Eagle Ray,2015,10,5,transect,Haemulon carbonarium,Caesar grunt,inv,1
TCRMP,Eagle Ray,2015,10,5,transect,Clepticus parrae,creole wrasse,plank,50
